Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend
2021-08-02,146.36,146.95,145.25,145.52,62879960.0,9172526000.0,145.52,0.0
2021-08-03,145.81,148.045,145.18,147.36,64786616.0,9508881000.0,147.36,0.0
2021-08-04,147.27,147.79,146.28,146.95,56368270.0,8288481000.0,146.95,0.0
2021-08-05,146.98,147.84,146.17,147.06,46397670.0,6825896000.0,147.06,0.22
2021-08-06,146.35,147.11,145.63,146.14,54126812.0,7914298000.0,146.14,0.0
2021-08-09,146.2,146.7,145.52,146.09,48908690.0,7146200000.0,146.09,0.0
2021-08-10,146.44,147.71,145.3,145.6,69023080.0,10084390000.0,145.6,0.0
2021-08-11,146.05,146.72,145.53,145.86,48493464.0,7081500000.0,145.86,0.0
2021-08-12,146.19,149.05,145.84,148.89,73779110.0,10918504000.0,148.89,0.0
2021-08-13,148.97,149.4444,148.27,149.1,59375010.0,8841159000.0,149.1,0.0
2021-08-16,148.535,151.19,146.47,151.12,103558780.0,15462496000.0,151.12,0.0
2021-08-17,150.23,151.68,149.09,150.19,92229736.0,13856659000.0,150.19,0.0
2021-08-18,149.8,150.72,146.15,146.36,86325990.0,12805865000.0,146.36,0.0
2021-08-19,145.03,148.0,144.5,146.7,86960310.0,12736677000.0,146.7,0.0
2021-08-20,147.44,148.5,146.78,148.19,60549630.0,8949538000.0,148.19,0.0
2021-08-23,148.31,150.19,147.89,149.71,60131810.0,8988846000.0,149.71,0.0
2021-08-24,149.45,150.86,149.15,149.62,48606428.0,7287076000.0,149.62,0.0
2021-08-25,149.81,150.32,147.8,148.36,58991296.0,8765281000.0,148.36,0.0
2021-08-26,148.35,149.12,147.51,147.54,48597196.0,7198430000.0,147.54,0.0
2021-08-27,147.48,148.75,146.83,148.6,55802388.0,8265265700.0,148.6,0.0
2021-08-30,149.0,153.49,148.61,153.12,90956720.0,13837364000.0,153.12,0.0
2021-08-31,152.66,152.8,151.29,151.83,86453120.0,13143009000.0,151.83,0.0
2021-09-01,152.83,154.98,152.34,152.51,80313710.0,12354529000.0,152.51,0.0
2021-09-02,153.87,154.72,152.4,153.65,71171320.0,10932612000.0,153.65,0.0
2021-09-03,153.76,154.63,153.09,154.3,57866064.0,8912213000.0,154.3,0.0
2021-09-07,154.97,157.26,154.39,156.69,82278264.0,12851263000.0,156.69,0.0
2021-09-08,156.98,157.04,153.975,155.11,74420210.0,11541510000.0,155.11,0.0
2021-09-09,155.49,156.11,153.95,154.07,57305730.0,8875397000.0,154.07,0.0
2021-09-10,155.0,155.48,148.7,148.97,140893230.0,21277780000.0,148.97,0.0
2021-09-13,150.63,151.42,148.75,149.55,102404330.0,15329764000.0,149.55,0.0
2021-09-14,150.35,151.07,146.91,148.12,109296296.0,16267922000.0,148.12,0.0
2021-09-15,148.56,149.44,146.37,149.03,83281310.0,12323761000.0,149.03,0.0
2021-09-16,148.44,148.97,147.221,148.79,68034150.0,10077464000.0,148.79,0.0
2021-09-17,148.82,148.82,145.76,146.06,129868824.0,19056484000.0,146.06,0.0
2021-09-20,143.8,144.84,141.27,142.94,123478860.0,17621236000.0,142.94,0.0
2021-09-21,143.93,144.6,142.78,143.43,75833960.0,10900533000.0,143.43,0.0
2021-09-22,144.45,146.43,143.7001,145.85,76404344.0,11109795000.0,145.85,0.0
2021-09-23,146.65,147.08,145.64,146.83,64838170.0,9510501000.0,146.83,0.0
2021-09-24,145.66,147.4701,145.56,146.92,53477868.0,7834272300.0,146.92,0.0
2021-09-27,145.47,145.96,143.82,145.37,74150730.0,10757410000.0,145.37,0.0
2021-09-28,143.25,144.75,141.69,141.91,108972340.0,15547748000.0,141.91,0.0
2021-09-29,142.47,144.45,142.03,142.83,74602050.0,10700991000.0,142.83,0.0
2021-09-30,143.66,144.378,141.28,141.5,89056664.0,12683673000.0,141.5,0.0
2021-10-01,141.9,142.92,139.1101,142.65,94639580.0,13346707000.0,142.65,0.0
2021-10-04,141.76,142.21,138.27,139.14,98322010.0,13692686000.0,139.14,0.0
2021-10-05,139.49,142.24,139.36,141.11,80861064.0,11401774000.0,141.11,0.0
2021-10-06,139.47,142.15,138.37,142.0,83221120.0,11680459000.0,142.0,0.0
2021-10-07,143.06,144.215,142.72,143.29,61732656.0,8869865000.0,143.29,0.0
2021-10-08,144.03,144.1781,142.56,142.9,58773156.0,8415117000.0,142.9,0.0
2021-10-11,142.27,144.81,141.81,142.81,64452220.0,9263807000.0,142.81,0.0
2021-10-12,143.23,143.25,141.0401,141.51,73035860.0,10368631000.0,141.51,0.0
2021-10-13,141.235,141.4,139.2,140.91,78762720.0,11047299000.0,140.91,0.0
2021-10-14,142.11,143.88,141.51,143.76,69907100.0,10008859000.0,143.76,0.0
2021-10-15,143.77,144.895,143.51,144.84,67940340.0,9803946000.0,144.84,0.0
2021-10-18,143.445,146.84,143.16,146.55,85589176.0,12443939000.0,146.55,0.0
2021-10-19,147.01,149.17,146.55,148.76,76378900.0,11328625000.0,148.76,0.0
2021-10-20,148.7,149.7539,148.12,149.26,58418788.0,8709833000.0,149.26,0.0
2021-10-21,148.81,149.64,147.87,149.48,61420990.0,9154061000.0,149.48,0.0
2021-10-22,149.69,150.18,148.64,148.69,58883444.0,8791964000.0,148.69,0.0
2021-10-25,148.68,149.37,147.6211,148.64,50720556.0,7532078600.0,148.64,0.0
2021-10-26,149.33,150.84,149.0101,149.32,60893396.0,9110796000.0,149.32,0.0
2021-10-27,149.36,149.73,148.49,148.85,56094930.0,8366098400.0,148.85,0.0
2021-10-28,149.82,153.165,149.72,152.57,100077890.0,15235467000.0,152.57,0.0
2021-10-29,147.215,149.94,146.4128,149.8,124953170.0,18529830000.0,149.8,0.0
2021-11-01,148.985,149.7,147.8,148.96,74588260.0,11091900000.0,148.96,0.0
2021-11-02,148.66,151.57,148.65,150.02,69121980.0,10397440000.0,150.02,0.0
2021-11-03,150.39,151.97,149.82,151.49,54511536.0,8224902000.0,151.49,0.0
2021-11-04,151.58,152.43,150.64,150.96,60394616.0,9144294000.0,150.96,0.22
2021-11-05,151.89,152.2,150.06,151.28,65463884.0,9890094000.0,151.28,0.0
2021-11-08,151.41,151.57,150.16,150.44,55020868.0,8293334000.0,150.44,0.0
2021-11-09,150.2,151.428,150.0601,150.81,56787930.0,8564273000.0,150.81,0.0
2021-11-10,150.02,150.13,147.85,147.92,65187092.0,9684018000.0,147.92,0.0
2021-11-11,148.96,149.43,147.681,147.87,40999950.0,6074569000.0,147.87,0.0
