Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend
2021-10-18,443.97,447.55,443.27,447.19,62213228.0,27764787000.0,447.19,0.0
2021-10-19,448.92,450.71,448.27,450.64,46996828.0,21140700000.0,450.64,0.0
2021-10-20,451.13,452.732,451.01,452.41,49571570.0,22401987000.0,452.41,0.0
2021-10-21,451.77,453.829,451.31,453.59,41305440.0,18690267000.0,453.59,0.0
2021-10-22,453.13,454.67,451.05,453.12,58845090.0,26658929000.0,453.12,0.0
2021-10-25,454.28,455.9,452.39,455.55,45214508.0,20555800000.0,455.55,0.0
2021-10-26,457.2,458.49,455.56,455.96,56075116.0,25619034000.0,455.96,0.0
2021-10-27,456.45,457.16,453.86,453.94,72438000.0,32974959000.0,453.94,0.0
2021-10-28,455.46,458.4,455.45,458.32,51437944.0,23499155000.0,458.32,0.0
2021-10-29,455.87,459.56,455.56,459.25,70162400.0,32155914000.0,459.25,0.0
2021-11-01,460.3,460.7021,458.2,460.04,48433640.0,22253404000.0,460.04,0.0
2021-11-02,460.22,462.23,460.08,461.9,48908416.0,22564663000.0,461.9,0.0
2021-11-03,461.3,465.15,460.83,464.72,52509824.0,24312537000.0,464.72,0.0
2021-11-04,465.36,467.0,464.99,466.91,52847090.0,24624790000.0,466.91,0.0
2021-11-05,469.28,470.65,466.92,468.53,66390564.0,31129086000.0,468.53,0.0
2021-11-08,469.7,470.23,468.2031,468.93,50405190.0,23639478000.0,468.93,0.0
2021-11-09,469.32,469.57,465.88,467.38,51149148.0,23902134000.0,467.38,0.0
2021-11-10,465.58,467.38,462.04,463.62,69429656.0,32276333000.0,463.62,0.0
2021-11-11,465.21,465.29,463.75,463.77,34848496.0,16182485000.0,463.77,0.0
2021-11-12,465.12,467.86,464.11,467.27,53466656.0,24931987000.0,467.27,0.0
2021-11-15,468.64,468.81,466.23,467.43,46980500.0,21957448000.0,467.43,0.0
2021-11-16,467.15,470.485,467.07,469.28,48857504.0,22916400000.0,469.28,0.0
2021-11-17,469.0,469.19,467.48,468.14,47858290.0,22415497000.0,468.14,0.0
2021-11-18,469.24,470.01,466.34,469.73,50625610.0,23732197000.0,469.73,0.0
2021-11-19,469.61,470.94,468.5,468.89,57315572.0,26908620000.0,468.89,0.0
2021-11-22,470.89,473.54,467.35,467.57,72761950.0,34230290000.0,467.57,0.0
2021-11-23,467.22,469.095,464.45,468.19,73206536.0,34186820000.0,468.19,0.0
2021-11-24,466.06,469.57,465.19,469.44,61858812.0,28953731000.0,469.44,0.0
2021-11-26,462.34,463.9,457.77,458.97,112669630.0,51972096000.0,458.97,0.0
2021-11-29,464.07,466.56,461.73,464.6,86268820.0,40034636000.0,464.6,0.0
2021-11-30,462.0,464.03,455.3,455.56,148559600.0,68165540000.0,455.56,0.0
2021-12-01,461.64,464.67,450.29,450.5,132485830.0,60601370000.0,450.5,0.0
2021-12-02,450.73,459.07,450.31,457.4,127637760.0,58165070000.0,457.4,0.0
2021-12-03,459.17,460.3,448.92,453.42,137330060.0,62216560000.0,453.42,0.0
2021-12-06,456.13,460.79,453.56,458.79,98977540.0,45289350000.0,458.79,0.0
2021-12-07,464.41,468.88,458.6546,468.28,95484690.0,44573510000.0,468.28,0.0
2021-12-08,468.7,470.0,466.83,469.52,72238776.0,33850010000.0,469.52,0.0
2021-12-09,468.15,469.6291,466.14,466.35,61272570.0,28673143000.0,466.35,0.0
2021-12-10,469.23,470.9,466.51,470.74,77159760.0,36182483000.0,470.74,0.0
2021-12-13,470.19,470.56,466.27,466.57,87724680.0,41060400000.0,466.57,0.0
2021-12-14,463.09,465.74,460.25,463.36,97264130.0,45052440000.0,463.36,0.0
2021-12-15,463.42,470.86,460.74,470.6,116899250.0,54456263000.0,470.6,0.0
2021-12-16,472.57,472.87,464.8,466.45,116568620.0,54636737000.0,466.45,1.6364
2021-12-17,461.55,464.74,458.06,459.87,135636510.0,62596674000.0,459.87,0.0
2021-12-20,454.48,455.4,451.14,454.98,107134824.0,48659060000.0,454.98,0.0
2021-12-21,458.61,463.21,456.31,463.06,69806260.0,32131496000.0,463.06,0.0
2021-12-22,462.79,467.81,462.58,467.69,58890224.0,27431220000.0,467.69,0.0
2021-12-23,468.75,472.19,468.64,470.6,56439744.0,26560545000.0,470.6,0.0
2021-12-27,472.06,477.31,472.01,477.26,56808620.0,26999941000.0,477.26,0.0
2021-12-28,477.72,478.81,476.06,476.87,47274584.0,22560950000.0,476.87,0.0
2021-12-29,476.98,478.56,475.92,477.48,54502964.0,26012170000.0,477.48,0.0
2021-12-30,477.93,479.0,475.67,476.16,55329040.0,26417330000.0,476.16,0.0
2021-12-31,475.64,476.86,474.67,474.96,65237430.0,31028080000.0,474.96,0.0
2022-01-03,476.3,477.85,473.85,477.71,72668230.0,34628380000.0,477.71,0.0
2022-01-04,479.22,479.98,475.58,477.55,71178680.0,34014106000.0,477.55,0.0
2022-01-05,477.16,477.98,468.2801,468.38,104538940.0,49471263000.0,468.38,0.0
2022-01-06,467.89,470.82,465.43,467.94,86858900.0,40691958000.0,467.94,0.0
2022-01-07,467.95,469.2,464.65,466.09,85111590.0,39741923000.0,466.09,0.0
2022-01-10,462.7,465.74,456.5973,465.51,119361990.0,55095984000.0,465.51,0.0
2022-01-11,465.23,469.85,462.05,469.75,74303064.0,34661540000.0,469.75,0.0
2022-01-12,471.59,473.2,468.94,471.02,67605440.0,31841860000.0,471.02,0.0
2022-01-13,472.19,472.88,463.44,464.53,91173120.0,42663326000.0,464.53,0.0
2022-01-14,461.19,465.09,459.9,464.72,95890690.0,44392477000.0,464.72,0.0
2022-01-18,459.74,459.96,455.31,456.49,109872376.0,50317590000.0,456.49,0.0
2022-01-19,458.13,459.6124,451.46,451.75,109357570.0,49811665000.0,451.75,0.0
2022-01-20,453.75,458.74,444.5,446.75,122379700.0,55361420000.0,446.75,0.0
2022-01-21,445.56,448.06,437.95,437.98,202271250.0,89512920000.0,437.98,0.0
2022-01-24,432.03,440.38,420.76,439.84,252496720.0,108755850000.0,439.84,0.0
2022-01-25,433.06,439.72,427.15,434.47,167997330.0,72858630000.0,434.47,0.0
2022-01-26,440.72,444.04,428.86,433.38,186391090.0,80458700000.0,433.38,0.0
2022-01-27,438.26,441.59,429.45,431.24,149854540.0,65124740000.0,431.24,0.0
2022-01-28,432.68,442.0,427.82,441.95,164457380.0,71596290000.0,441.95,0.0
2022-01-31,441.24,450.28,439.81,449.91,152251420.0,67889440000.0,449.91,0.0
2022-02-01,450.68,453.63,446.9384,452.95,123155384.0,55507800000.0,452.95,0.0
2022-02-02,455.5,458.12,453.05,457.35,117360950.0,53476053000.0,457.35,0.0
2022-02-03,450.95,452.97,445.71,446.6,118024440.0,53090574000.0,446.6,0.0
2022-02-04,446.35,452.78,443.83,448.7,118454350.0,53105766000.0,448.7,0.0
2022-02-07,449.51,450.99,445.85,447.26,84472856.0,37896200000.0,447.26,0.0
2022-02-08,446.73,451.92,445.22,450.94,81012030.0,36381032000.0,450.94,0.0
2022-02-09,455.22,457.88,455.005,457.54,92589150.0,42214210000.0,457.54,0.0
2022-02-10,451.34,457.71,447.2,449.32,140103710.0,63454670000.0,449.32,0.0
2022-02-11,449.41,451.605,438.94,440.46,153214600.0,68053320000.0,440.46,0.0
2022-02-14,439.92,441.6,435.34,439.02,123006264.0,53988033000.0,439.02,0.0
2022-02-15,443.73,446.28,443.18,446.1,88659464.0,39425030000.0,446.1,0.0
2022-02-16,443.93,448.055,441.94,446.6,84863580.0,37761710000.0,446.6,0.0
2022-02-17,443.22,446.5652,436.42,437.06,102259100.0,44991844000.0,437.06,0.0
2022-02-18,437.33,438.66,431.82,434.23,132642850.0,57730114000.0,434.23,0.0
2022-02-22,431.89,435.5,425.86,429.57,124391830.0,53576417000.0,429.57,0.0
2022-02-23,432.66,433.26,421.35,421.95,132577410.0,56466272000.0,421.95,0.0
2022-02-24,411.02,428.76,410.64,428.3,213942940.0,89802470000.0,428.3,0.0
2022-02-25,429.61,437.84,427.86,437.75,121804456.0,52905386000.0,437.75,0.0
2022-02-28,432.03,438.2,430.7,436.63,145615020.0,63280255000.0,436.63,0.0
2022-03-01,435.04,437.17,427.11,429.98,137785900.0,59477488000.0,429.98,0.0
2022-03-02,432.37,439.72,431.57,437.89,117726530.0,51355820000.0,437.89,0.0
2022-03-03,440.47,441.11,433.8,435.71,105501710.0,46094590000.0,435.71,0.0
2022-03-04,431.75,433.37,427.88,432.17,114083256.0,49160864000.0,432.17,0.0
2022-03-07,431.55,432.3018,419.36,419.43,137896560.0,58462507000.0,419.43,0.0
2022-03-08,419.62,427.21,415.12,416.25,164772660.0,69165390000.0,416.25,0.0
2022-03-09,425.14,429.51,422.82,427.41,116990770.0,49859002000.0,427.41,0.0
2022-03-10,422.52,426.43,420.44,425.48,93969790.0,39831590000.0,425.48,0.0
2022-03-11,428.12,428.77,419.53,420.07,95636080.0,40544952000.0,420.07,0.0
2022-03-14,420.89,424.55,415.79,417.0,95729180.0,40127533000.0,417.0,0.0
2022-03-15,419.77,426.84,418.42,426.17,106219120.0,44905510000.0,426.17,0.0
2022-03-16,429.89,435.68,424.8,435.62,144954800.0,62532575000.0,435.62,0.0
2022-03-17,433.59,441.07,433.19,441.07,102676870.0,44941558000.0,441.07,1.366
2022-03-18,438.0,444.86,437.22,444.52,106345544.0,46953554000.0,444.52,0.0
2022-03-21,444.34,446.46,440.68,444.39,88349760.0,39209500000.0,444.39,0.0
2022-03-22,445.86,450.58,445.86,449.59,74650390.0,33485460000.0,449.59,0.0
2022-03-23,446.91,448.49,443.71,443.8,79426100.0,35428295000.0,443.8,0.0
2022-03-24,445.94,450.5,444.76,450.49,64736892.0,28983818000.0,450.49,0.0
2022-03-25,451.16,452.98,448.43,452.69,77101330.0,34775896000.0,452.69,0.0
2022-03-28,452.06,455.91,450.06,455.91,68529770.0,31063790000.0,455.91,0.0
2022-03-29,460.02,462.07,457.18,461.55,86581544.0,39796050000.0,461.55,0.0
2022-03-30,460.34,461.195,456.465,458.7,79666940.0,36579774000.0,458.7,0.0
2022-03-31,457.89,458.76,451.16,451.64,121699950.0,55420630000.0,451.64,0.0
2022-04-01,453.31,453.46,449.14,452.92,89048570.0,40236690000.0,452.92,0.0
2022-04-04,453.13,456.91,452.26,456.8,59601000.0,27137071000.0,456.8,0.0
2022-04-05,455.22,457.83,449.82,451.03,74214504.0,33649609000.0,451.03,0.0
2022-04-06,446.89,448.93,443.47,446.52,106897970.0,47713624000.0,446.52,0.0
2022-04-07,445.59,450.69,443.53,448.77,78097220.0,34918175000.0,448.77,0.0
2022-04-08,447.97,450.63,445.94,447.57,79272710.0,35534012000.0,447.57,0.0
2022-04-11,444.11,445.0,439.39,439.92,89770536.0,39697320000.0,439.92,0.0
2022-04-12,443.08,445.75,436.6501,438.29,84363630.0,37188686000.0,438.29,0.0
2022-04-13,438.03,444.11,437.84,443.31,74070390.0,32684587000.0,443.31,0.0
2022-04-14,443.55,444.7301,437.68,437.79,97869450.0,43089027000.0,437.79,0.0
2022-04-18,436.81,439.75,435.61,437.97,66002496.0,28900014000.0,437.97,0.0
2022-04-19,437.86,445.8,437.68,445.04,77821016.0,34480420000.0,445.04,0.0
2022-04-20,446.92,447.57,443.48,444.71,65224450.0,29064761000.0,444.71,0.0
2022-04-21,448.54,450.01,437.1,438.06,85417330.0,37819690000.0,438.06,0.0
2022-04-22,436.91,438.0825,425.44,426.04,132471780.0,56938525000.0,426.04,0.0
2022-04-25,423.67,428.69,418.84,428.51,119647740.0,50726167000.0,428.51,0.0
2022-04-26,425.83,426.04,416.07,416.1,103996310.0,43682430000.0,416.1,0.0
2022-04-27,417.24,422.92,415.01,417.27,122029990.0,51110453000.0,417.27,0.0
2022-04-28,422.29,429.64,417.6,427.81,105449090.0,44716675000.0,427.81,0.0
2022-04-29,423.59,425.87,411.21,412.0,145491090.0,60650074000.0,412.0,0.0
2022-05-02,412.07,415.92,405.02,414.48,158312530.0,65090675000.0,414.48,0.0
2022-05-03,415.01,418.93,413.36,416.38,100028190.0,41622335000.0,416.38,0.0
2022-05-04,417.08,429.66,413.7099,429.06,144247890.0,60766814000.0,429.06,0.0
2022-05-05,424.55,425.0,409.44,413.81,172929100.0,71840825000.0,413.81,0.0
2022-05-06,411.1,414.8,405.73,411.34,151770820.0,62304570000.0,411.34,0.0
2022-05-09,405.1,406.41,396.5,398.17,155586060.0,62533270000.0,398.17,0.0
2022-05-10,404.49,406.08,394.82,399.09,132497200.0,52977690000.0,399.09,0.0
2022-05-11,398.07,404.04,391.96,392.75,142361000.0,56579670000.0,392.75,0.0
2022-05-12,389.37,395.8,385.15,392.34,125090750.0,48784720000.0,392.34,0.0
2022-05-13,396.71,403.18,395.61,401.72,104174424.0,41656623000.0,401.72,0.0
2022-05-16,399.98,403.97,397.6,400.09,78622450.0,31499581000.0,400.09,0.0
2022-05-17,406.53,408.57,402.5824,408.32,83029710.0,33689336000.0,408.32,0.0
2022-05-18,403.5,403.8,390.55,391.86,117674540.0,46602350000.0,391.86,0.0
2022-05-19,388.62,394.14,387.11,389.46,98510710.0,38454110000.0,389.46,0.0
2022-05-20,393.25,397.03,380.54,389.63,131432200.0,50871240000.0,389.63,0.0
2022-05-23,392.83,397.73,390.38,396.92,76414880.0,30197398000.0,396.92,0.0
2022-05-24,392.56,395.15,386.96,393.89,91448830.0,35807210000.0,393.89,0.0
2022-05-25,392.31,399.45,391.89,397.37,91472860.0,36203380000.0,397.37,0.0
2022-05-26,398.67,407.04,398.45,405.31,82168340.0,33217700000.0,405.31,0.0
2022-05-27,407.91,415.3801,407.7,415.26,84768710.0,34965640000.0,415.26,0.0
2022-05-31,413.55,416.46,410.03,412.93,95936980.0,39660114000.0,412.93,0.0
2022-06-01,415.17,416.24,406.93,409.59,86585816.0,35568435000.0,409.59,0.0
2022-06-02,409.42,417.44,407.04,417.39,79609630.0,32908646000.0,417.39,0.0
2022-06-03,412.4,414.04,409.51,410.54,71874280.0,29602046000.0,410.54,0.0
2022-06-06,414.78,416.609,410.5523,411.79,57508856.0,23754428000.0,411.79,0.0
2022-06-07,408.1,416.22,407.61,415.74,59272372.0,24478781000.0,415.74,0.0
2022-06-08,413.93,415.82,410.38,411.22,64349970.0,26559644000.0,411.22,0.0
2022-06-09,409.34,411.74,401.44,401.44,86289790.0,35106374000.0,401.44,0.0
2022-06-10,394.88,395.7777,389.75,389.8,132893864.0,52211687000.0,389.8,0.0
2022-06-13,379.85,381.81,373.3,375.0,170004860.0,64377012000.0,375.0,0.0
2022-06-14,376.85,377.94,370.59,373.87,104011830.0,38933893000.0,373.87,0.0
2022-06-15,377.36,383.9,372.12,379.2,125666800.0,47508554000.0,379.2,0.0
2022-06-16,370.51,370.94,364.0799,366.65,134473280.0,49548670000.0,366.65,1.5769
2022-06-17,365.51,369.38,362.17,365.86,111113900.0,40696320000.0,365.86,0.0
2022-06-21,371.89,376.525,371.81,375.07,76811864.0,28756599000.0,375.07,0.0
2022-06-22,370.62,378.72,370.18,374.39,90059420.0,33785774000.0,374.39,0.0
2022-06-23,376.64,378.83,372.89,378.06,79292136.0,29831969000.0,378.06,0.0
2022-06-24,381.4,390.09,381.365,390.08,98050340.0,37917940000.0,390.08,0.0
2022-06-27,391.05,391.36,387.44,388.59,66009616.0,25683196000.0,388.59,0.0
2022-06-28,390.23,393.16,380.53,380.65,86689700.0,33367593000.0,380.65,0.0
2022-06-29,381.23,382.27,378.42,380.34,65676000.0,24982553000.0,380.34,0.0
2022-06-30,376.24,380.6582,372.56,377.25,112508270.0,42424037000.0,377.25,0.0
2022-07-01,376.56,381.7,373.8,381.24,74839720.0,28306915000.0,381.24,0.0
2022-07-05,375.88,381.98,372.9,381.96,81437970.0,30743953000.0,381.96,0.0
2022-07-06,382.11,385.87,379.6,383.25,70426240.0,26938840000.0,383.25,0.0
2022-07-07,385.12,389.83,383.267,388.99,64525908.0,25011882000.0,388.99,0.0
2022-07-08,387.27,390.64,385.66,388.67,72397770.0,28137687000.0,388.67,0.0
2022-07-11,385.85,386.87,383.5,384.23,58366944.0,22463562000.0,384.23,0.0
2022-07-12,383.65,386.16,378.99,380.83,62219080.0,23806145000.0,380.83,0.0
2022-07-13,375.1,381.92,374.658,378.83,84224650.0,31906675000.0,378.83,0.0
2022-07-14,373.61,379.0498,371.04,377.91,89704820.0,33691582000.0,377.91,0.0
2022-07-15,382.55,385.25,380.54,385.13,79060380.0,30305714000.0,385.13,0.0
2022-07-18,388.38,389.09,380.66,381.95,63203624.0,24339147000.0,381.95,0.0
2022-07-19,386.08,392.87,385.39,392.27,78505970.0,30567506000.0,392.27,0.0
2022-07-20,392.47,396.26,391.03,394.77,71842640.0,28318282000.0,394.77,0.0
2022-07-21,394.16,398.84,391.63,398.79,64903856.0,25709814000.0,398.79,0.0
2022-07-22,398.92,400.18,392.75,395.09,72197330.0,28586041000.0,395.09,0.0
2022-07-25,395.75,396.47,393.21,395.57,53631484.0,21186832000.0,395.57,0.0
2022-07-26,393.84,394.06,389.95,390.89,52946284.0,20747290000.0,390.89,0.0
2022-07-27,394.36,402.88,394.05,401.04,82342104.0,32795780000.0,401.04,0.0
2022-07-28,401.89,406.8,398.15,406.07,73965310.0,29855058000.0,406.07,0.0
2022-07-29,407.58,413.03,406.77,411.99,86997950.0,35724108000.0,411.99,0.0
2022-08-01,409.15,413.41,408.4,410.77,69894260.0,28721394000.0,410.77,0.0
2022-08-02,409.12,413.0,406.82,408.06,63435416.0,25959310000.0,408.06,0.0
2022-08-03,410.3,415.68,410.0,414.45,67820550.0,28028185000.0,414.45,0.0
2022-08-04,414.37,415.09,412.44,414.17,45656576.0,18905496000.0,414.17,0.0
2022-08-05,409.66,414.15,409.6,413.47,56814930.0,23424360000.0,413.47,0.0
2022-08-08,415.25,417.62,411.83,412.99,54025964.0,22389580000.0,412.99,0.0
2022-08-09,412.22,412.75,410.22,411.35,44931772.0,18481902000.0,411.35,0.0
2022-08-10,418.78,420.14,416.72,419.99,68665710.0,28715194000.0,419.99,0.0
2022-08-11,422.99,424.95,419.21,419.99,59489704.0,25079440000.0,419.99,0.0
2022-08-12,422.03,427.21,421.03,427.1,61694544.0,26192660000.0,427.1,0.0
2022-08-15,424.765,429.41,424.71,428.86,54048280.0,23113064000.0,428.86,0.0
2022-08-16,427.73,431.73,426.88,429.7,59289040.0,25453275000.0,429.7,0.0
2022-08-17,425.91,429.5,424.54,426.65,63563390.0,27139447000.0,426.65,0.0
2022-08-18,426.86,428.61,425.5,427.89,49023210.0,20940347000.0,427.89,0.0
2022-08-19,424.98,425.26,421.22,422.14,68016904.0,28777648000.0,422.14,0.0
2022-08-22,417.05,417.23,412.4,413.35,77695640.0,32247374000.0,413.35,0.0
2022-08-23,412.9,415.42,411.77,412.35,49105250.0,20285188000.0,412.35,0.0
2022-08-24,412.11,415.1101,411.39,413.67,49177804.0,20329312000.0,413.67,0.0
2022-08-25,415.24,419.56,414.09,419.51,50942252.0,21238735000.0,419.51,0.0
2022-08-26,419.39,419.96,405.25,405.31,103086980.0,42347045000.0,405.31,0.0
2022-08-29,402.2,405.84,401.1999,402.63,65370810.0,26380603000.0,402.63,0.0
2022-08-30,403.85,404.1,396.0,398.21,85652440.0,34182361000.0,398.21,0.0
2022-08-31,399.93,401.24,395.04,395.18,76029670.0,30200090000.0,395.18,0.0
2022-09-01,392.89,396.78,390.04,396.42,78740080.0,30949036000.0,396.42,0.0
2022-09-02,400.28,401.555,390.33,392.24,99632150.0,39392444000.0,392.24,0.0
2022-09-06,393.13,394.12,388.42,390.76,76637400.0,29984606000.0,390.76,0.0
2022-09-07,390.43,398.59,390.2,397.78,70964230.0,28050514000.0,397.78,0.0
2022-09-08,395.39,400.86,394.12,400.38,80821680.0,32192379000.0,400.38,0.0
2022-09-09,402.74,407.51,402.46,406.6,76706920.0,31103597000.0,406.6,0.0
2022-09-12,408.78,411.73,408.46,410.97,69256264.0,28406014000.0,410.97,0.0
2022-09-13,401.83,403.1,391.92,393.1,122947080.0,49036190000.0,393.1,0.0
2022-09-14,394.47,396.2,391.12,394.6,85023740.0,33485566000.0,394.6,0.0
2022-09-15,392.96,395.96,388.78,390.12,87633840.0,34352880000.0,390.12,1.5964
2022-09-16,384.14,386.25,382.11,385.56,103084820.0,39646466000.0,385.56,0.0
2022-09-19,382.26,388.55,382.1784,388.55,73278490.0,28303012000.0,388.55,0.0
2022-09-20,385.06,386.12,381.195,384.09,77274880.0,29684795000.0,384.09,0.0
2022-09-21,386.11,389.31,377.38,377.39,106746550.0,40896377000.0,377.39,0.0
2022-09-22,376.58,378.3,373.44,374.22,89472640.0,33581887000.0,374.22,0.0
2022-09-23,370.58,370.62,363.29,367.95,122346936.0,44971475000.0,367.95,0.0
2022-09-26,366.41,370.21,363.0299,364.31,92581250.0,33877720000.0,364.31,0.0
2022-09-27,368.02,370.4,360.87,363.38,108294070.0,39480373000.0,363.38,0.0
2022-09-28,364.38,372.3,362.6,370.53,110802216.0,41055543000.0,370.53,0.0
2022-09-29,366.81,367.11,359.7,362.79,112952310.0,40979554000.0,362.79,0.0
2022-09-30,361.8,365.91,357.04,357.18,153711250.0,55437967000.0,357.18,0.0
2022-10-03,361.08,368.55,359.21,366.61,89756480.0,32735263000.0,366.61,0.0
2022-10-04,372.4,378.0,366.5677,377.97,103602776.0,38926447000.0,377.97,0.0
2022-10-05,373.39,379.46,370.95,377.09,88065670.0,33064935000.0,377.09,0.0
2022-10-06,375.62,378.72,372.68,373.2,82333544.0,30867098000.0,373.2,0.0
2022-10-07,368.97,373.2933,360.94,362.79,107789496.0,39349748000.0,362.79,0.0
2022-10-10,363.96,364.21,357.67,360.02,76042770.0,27432284000.0,360.02,0.0
2022-10-11,358.235,363.03,355.71,357.74,92482780.0,33175675000.0,357.74,0.0
2022-10-12,358.17,359.8179,356.3,356.56,76991800.0,27563203000.0,356.56,0.0
2022-10-13,349.205,367.51,348.11,365.97,147254510.0,52981084000.0,365.97,0.0
2022-10-14,368.55,370.26,356.96,357.63,123737016.0,44713730000.0,357.63,0.0
2022-10-17,364.01,367.9799,357.2808,366.82,93168230.0,34033265000.0,366.82,0.0
2022-10-18,375.13,375.45,367.52,371.13,97162850.0,36059510000.0,371.13,0.0
2022-10-19,368.99,371.85,365.55,368.5,79746860.0,29399930000.0,368.5,0.0
2022-10-20,368.03,372.67,364.61,365.41,88283090.0,32462832000.0,365.41,0.0
2022-10-21,365.12,374.8,363.54,374.29,131038376.0,48466436000.0,374.29,0.0
2022-10-24,375.89,380.06,373.11,378.87,85436904.0,32240996000.0,378.87,0.0
2022-10-25,378.79,385.25,378.671,384.92,78846350.0,30197522000.0,384.92,0.0
2022-10-26,381.62,387.58,381.35,382.02,104087340.0,39956460000.0,382.02,0.0
2022-10-27,383.07,385.0,379.33,379.98,81971760.0,31259226000.0,379.98,0.0
2022-10-28,379.87,389.52,379.68,389.02,100301960.0,38680113000.0,389.02,0.0
